,id,label,start_time,end_time,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
1151,270.0,SACC,266.80833333333334,266.85833333333335,548.9828406658993,-80.14438161917867,753.4541410085106,-23.543369730424192,0,725.6485577444373,148.57942584272155,230.36648726099796
1152,,FIXA,266.85833333333335,266.90833333333336,756.1980381113096,-28.200829365288165,763.2688311668145,-47.73960156365701,0,34.17990079303429,23.183432686120188,23.653330837445154
1153,1498.0,SACC,266.90833333333336,266.93333333333334,765.7750775596579,-52.61302519057457,781.8292341656363,-83.83050896919269,0,98.64213723871303,89.13004838159736,72.38702562052755
1154,,PURS,266.93333333333334,267.0833333333333,779.784989926266,-86.66513295901957,759.0028209574662,-58.11778804004678,0,45.60902576901672,18.465788868529064,16.412472740934067
1155,1709.0,SACC,267.0833333333333,267.10833333333335,765.6541455502087,-62.30964455861122,748.3511247934715,-84.57993065758058,0,148.07692178976092,41.13665837487378,64.87542166162473
1156,,FIXA,267.10833333333335,267.34166666666664,751.4844793770029,-83.08427515394793,777.9073880910873,-97.49512594192464,0,50.12306192738393,9.014066378323417,14.966855824458937
1157,1224.0,SACC,267.34166666666664,267.375,780.018177959229,-98.92398454020052,835.2833496798494,-119.78949308395391,0,298.9159860992195,8.423768107589561,79.05561156431135
1158,,PURS,267.375,267.575,835.3190283253608,-119.78949308395391,869.570663028047,-106.77251815795898,0,283.83490479861626,18.472462172482366,37.64068927224472
1159,257.0,SACC,267.575,267.625,887.1931723666893,-107.14665719011644,1130.1906540625469,-174.23471027193372,0,358.26313162800045,256.41456761959574,231.395862996702
1160,,PURS,267.625,267.75,1130.9476640452367,-184.3430318218444,1019.906701207161,-96.65297269821168,0,155.69108467475553,31.46010519558613,49.5006068773579
1161,1237.0,SACC,267.75,267.78333333333336,1030.2749202128546,-101.63583743602756,1085.8323414325714,-128.33619117736822,0,133.76148142189507,90.74696220175235,88.28587524285892
1162,,PURS,267.78333333333336,267.89166666666665,1085.8323414325714,-128.33619117736822,1059.7394510487677,-107.12896239325347,0,28.009168061083383,15.411514872281249,14.476694122292612
1163,1547.0,SACC,267.89166666666665,267.925,1059.3491636514664,-102.65049260199692,1103.910985442533,-102.35998760946876,0,156.9711564205579,30.722319977372592,58.66883133655956
1164,,FIXA,267.925,267.9583333333333,1106.3158585461883,-102.4805619122801,1129.5744402098182,-102.866386995003,0,46.75249578107504,31.126614941064858,30.082514272508597
1165,696.0,SACC,267.9583333333333,268.0,1142.962528730499,-103.05785938152992,1262.6612842207846,-104.76975472361907,0,176.7815271959048,106.7305608000174,121.63311281278743
1166,,PURS,268.0,268.3333333333333,1266.9856287539003,-102.33344576902576,1212.54522164971,-122.53013849258424,0,249.91526328212188,8.371589994762271,17.762994632864924
1167,1303.0,SACC,268.3333333333333,268.35833333333335,1217.4020549482225,-122.28779375776742,1275.8884782849386,-110.19945144653326,0,201.62655973476183,69.52352992370169,97.75624644688195
1168,,PURS,268.35833333333335,268.80833333333334,1277.4789252454602,-110.19945144653326,1334.6842841506004,-128.3760596732089,0,75.00860399754845,7.623077592316314,13.833613777831609
1169,791.0,SACC,268.80833333333334,268.89166666666665,1334.6842841506004,-130.75120078662513,1518.1104597350852,-108.14271239825833,0,251.70685298100705,93.19326568615244,85.07286255399572
1170,,PURS,268.89166666666665,269.325,1516.1950410184431,-109.37076328453804,1560.0015070790848,-131.77721500396729,0,47.89265309256886,8.596833277575534,11.83467846196238
1171,96.0,SACC,270.05833333333334,270.10833333333335,1811.524231153336,-118.2633313975087,1207.1190334662715,-53.88266666943497,0,870.9530691531908,376.7126412096485,443.3937599072049
1172,,FIXA,270.10833333333335,270.175,1188.979998263,-51.8911768821152,864.3635146538263,-16.251441655915663,0,590.7826010508483,89.76608627976006,207.29743671092763
1173,24.0,SACC,270.175,270.2916666666667,837.2526221785581,-13.274929130051998,112.85033204170844,49.48782379086492,0,877.4602275030795,238.9903240145398,307.65312133989926
1174,,FIXA,270.2916666666667,270.325,106.88957986166562,44.33592451672112,75.24377397596511,12.02121818606231,0,158.78645481448362,50.459394202448536,76.1190179386567
1175,1790.0,SACC,270.325,270.3333333333333,64.04451039332697,-4.695547638447664,64.04451039332697,-4.695547638447664,0,114.54324201172255,114.54324201172255,114.54324201172255
1176,,FIXA,270.3333333333333,270.375,62.30988914024845,-11.415244468710242,42.24417206416694,-66.53348207473755,0,172.5724432052427,72.52112113674958,83.57297537152023
1177,605.0,SACC,270.375,270.425,-13.711534123249958,-66.95350261442688,-72.30837857723236,-97.34179973602296,0,318.5774416250848,54.17742656659757,125.73214781467097
1178,,PURS,270.425,270.475,-72.30837857723236,-97.34179973602296,-40.12932535481026,-96.40721082687384,0,72.88171492541429,25.461560150244335,30.52484305668325
1179,1878.0,SACC,270.475,270.4916666666667,-21.12141288051124,-97.20998065332654,-15.633508461950232,-98.34276270105636,0,108.25989507280696,70.07501767600611,70.07501767600611
1180,,PURS,270.4916666666667,270.6166666666667,-15.318893730640411,-97.52363818286022,15.391494551670318,-94.75246369824512,0,46.15365259910846,11.459783046299764,13.942437346172479
1181,1132.0,SACC,270.6166666666667,270.64166666666665,14.11694803197383,-95.02923824523808,-45.068866890991465,-84.91962627602577,0,262.8625922700989,78.87151938715724,116.38568014987436
1182,,FIXA,270.64166666666665,270.73333333333335,-44.79382161447898,-85.3635776892067,-37.169842089670325,-95.57578504363056,0,28.2614944191013,6.484209993848454,8.345938561447731
1183,655.0,SACC,270.73333333333335,270.8,-32.47494656203003,-97.83614672957778,84.18209564685822,-71.86957597732555,0,196.7714611310259,82.690328176534,92.02094490101022
1184,,PURS,270.8,272.35,83.7733011940073,-71.86957597732555,61.88176196443413,-91.3590533733207,0,55.65967892443411,6.8969898016453595,10.105241600282579
1185,1818.0,SACC,272.35,272.3666666666667,68.43245492941038,-93.73590398809353,88.37276064701356,-86.9827169339702,0,119.74494713471324,79.68202410810048,79.68202410810048
1186,,PURS,272.3666666666667,273.675,93.01610000787387,-85.18860437928012,145.7337283913177,-51.4278360499778,0,56.25394045979607,6.007983681373309,9.576117848185214
1187,1633.0,SACC,273.675,273.725,143.67028848854915,-51.31827592849743,93.77490282058716,-52.07444429397594,0,94.53351458884092,51.42417473781893,49.67992730749781
1188,,PURS,273.725,274.2916666666667,93.73484227782043,-51.90248530277415,95.12357060613088,-73.32138018572593,0,43.54025671627589,6.873132447993694,10.214985357106787
1189,,FIXA,274.2916666666667,274.35,95.07189512252808,-73.46305847167969,95.11665310011568,-73.27997232288983,0,0.8578226991334641,0.2264402408263886,0.27568178387684966
1190,,PURS,274.35,275.3666666666667,95.1185200214386,-73.29145474583382,44.08961844444275,-81.57798695107427,0,79.03076289145524,8.239447650836205,13.013068776974944
1191,684.0,SACC,275.3666666666667,275.43333333333334,45.31786384282941,-75.98598988787265,150.97142803668976,-68.5120498658713,0,163.3020891369421,64.7747562413382,81.69544284730532
1192,,PURS,275.43333333333334,275.675,148.54721113037644,-68.50404739379883,117.62889345457478,-48.76638942706953,0,48.801673380678245,13.749542235594976,17.051460923313943
1193,1128.0,SACC,275.675,275.7416666666667,112.5377626866242,-56.34663590914451,134.47198498249054,-29.48687365831101,0,325.5351932323257,39.793544654306785,68.81514683059157
1194,,PURS,275.7416666666667,276.23333333333335,134.47198498249054,-29.03199066299989,186.16818512947933,-29.11881208419811,0,33.64595856137007,7.861710894660777,10.572426954064092
1195,1047.0,SACC,276.23333333333335,276.28333333333336,181.0480941630937,-28.043946140805403,101.18441065650237,-13.039455550971178,0,165.65079482476696,58.30500158944356,82.65026200254208
1196,,PURS,276.28333333333336,276.81666666666666,99.154671589036,-11.911875686987802,88.12220675867641,-32.28290659943978,0,36.793393614792485,6.876025127719481,9.04181293886069
1197,1928.0,SACC,277.93333333333334,277.975,113.04914519297974,-42.0208780054319,132.7752807003812,-18.31051732689763,0,89.45838395577968,42.233817826551444,47.43448888350264
1198,,PURS,277.975,278.625,131.396850327748,-17.50828027725231,114.34671754907085,-26.749229772446025,0,49.84122175818972,5.8490333780493495,9.244463737843192
1199,,FIXA,278.625,278.675,116.18061728840892,-26.718735694885368,118.64496113320013,-24.00902792830448,0,10.422756066207636,5.292984485705444,5.309184118481803
1200,1446.0,SACC,278.675,278.7583333333333,122.95239049159738,-21.9658682415399,207.66049967660896,-16.504633426666373,0,171.1392478383129,46.38389063669346,51.94464940247617
