,id,label,start_time,end_time,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
2955,0.0,ISAC,183.3375,183.35,1998.8360449149225,-187.6240615885708,2002.9680542945864,-195.562756061554,0,32.764419945676785,18.9411736975261,23.12026867012894
2956,0.0,ISAC,183.375,183.40416666666667,1991.7496681538776,-192.9984927177429,1977.910324811936,-201.44760103449124,0,28.188891933437954,8.91073132890299,11.526475236771203
2957,13.0,SACC,183.4125,183.49166666666667,1963.257890707656,-199.03074495231616,696.578496158123,115.44911351785112,0,858.2745577375725,272.3819262343944,323.87475575067725
2958,1643.0,SACC,183.49583333333334,183.50833333333333,698.5748338503703,116.50071577230304,729.9083543488143,124.26120768973438,0,89.68658891138008,79.0417811787126,59.641461800071134
2959,1765.0,SACC,183.5375,183.55,732.4859246545361,113.41612616526626,739.3847225779344,86.94427013397217,0,90.2455436318094,62.12322438044097,57.337859013065554
2960,,FIXA,183.55,183.60416666666666,738.0574933194359,86.94427013397217,717.0336014458057,43.83351802825928,0,70.08428138150397,16.04848560315333,21.902494498414548
2961,1328.0,SACC,183.60416666666666,183.62916666666666,709.5243476514789,43.83351802825928,670.239873196983,52.21245288848877,0,65.47818410302715,47.01091914039571,44.08819744851801
2962,29.0,SACC,183.64166666666668,183.75416666666666,659.1907860042487,47.00632095336914,1675.3658221820745,-123.96053374560358,0,535.5101324432338,146.8916299178212,182.02568009392223
2963,1428.0,SACC,183.75833333333333,183.79583333333332,1663.993966540869,-115.7524056821163,1583.2396700950792,-115.60601478424408,0,55.5248432416284,44.41281156459392,40.38004447313202
2964,,FIXA,183.79583333333332,183.84166666666667,1581.1920558628317,-115.8858754773171,1566.9802924665255,-121.15436246230595,0,22.376246881318178,5.021691445645243,8.50237557619688
2965,2140.0,SACC,183.84166666666667,183.85416666666666,1562.4561491809277,-126.99193772769296,1567.6737293601036,-140.36047673221313,0,39.42266639250494,34.15508022444285,35.74476778806933
2966,,FIXA,183.85416666666666,184.08333333333334,1567.5435358325897,-141.54214587517606,1412.724716673853,-138.0642427983224,0,47.55818520473576,13.386701492279135,14.533700408242078
2967,95.0,SACC,184.08333333333334,184.14166666666668,1419.8906867165797,-138.37788753797315,2188.340825917002,-232.3185329010432,0,792.1365817891079,138.94147185199728,223.93506558890743
2968,1120.0,SACC,184.15833333333333,184.1875,2140.4895308253526,-206.78521487600165,2047.6589235729348,-204.7792434575645,0,73.4872010586387,50.27095508630293,50.7700656928137
2969,,FIXA,184.1875,184.225,2042.45126033536,-204.3114323510624,1998.5615637348435,-197.2755825200516,0,38.54157518275613,17.26788219367526,20.08582894289347
2970,2120.0,SACC,184.225,184.24166666666667,1994.463701724804,-196.87540609512644,1962.8859218304624,-187.38309193721128,0,54.89577732579807,30.37288191772587,32.37843393188635
2971,,FIXA,184.24166666666667,184.28333333333333,1961.6589481950457,-185.77662706375128,1888.7323296612435,-183.42790657584573,0,86.45419774711218,25.17328265381059,28.52746290925223
2972,1.0,ISAC,184.28333333333333,184.29166666666666,1883.8250211562809,-181.66441658687063,1874.9067413274909,-173.30186776236425,0,47.91333515249117,33.31509320087271,33.31509320087271
2973,0.0,ISAC,184.30833333333334,184.31666666666666,1844.6268535068632,-171.3677539568319,1835.1472168567573,-171.34662866592407,0,34.1295470653448,26.42891960356257,26.42891960356257
2974,,FIXA,184.31666666666666,184.375,1831.681689497332,-174.1448998384886,1785.0697297711188,-172.91202356032863,0,21.35095889466482,13.809956169756827,14.522080952856909
2975,20.0,SACC,184.375,184.49583333333334,1776.682179510986,-172.22530477364054,626.4908603727818,-53.704276551432514,0,823.1022207259404,159.7490302349644,198.48348380565497
2976,1596.0,SACC,184.525,184.59583333333333,637.8831469159902,-53.81680060573241,623.8276009177673,-72.86901596950806,0,77.49956586130959,24.838731428996542,27.34653606893996
2977,0.0,ISAC,184.61666666666667,184.6375,615.1354057985496,-73.40364741467603,597.2824257612228,-78.49542599406647,0,66.23687760429164,15.253138442447042,24.110734874102825
2978,,FIXA,184.6375,184.7,597.2824257612228,-78.59187063895729,573.2779160701901,-82.10201049534349,0,29.073062624630964,10.371613273689844,10.607543615273501
2979,1110.0,SACC,184.7,184.70833333333334,572.2807729244232,-82.70087242126465,506.4127758741379,-85.50213575363159,0,357.5825890882831,181.95959671711088,181.95959671711088
2980,,FIXA,184.70833333333334,184.775,506.4127758741379,-85.50213575363159,510.66520965099335,-89.36812149248327,0,19.29349737419361,3.1948346906199294,4.933369685783973
2981,1550.0,SACC,184.775,184.80416666666667,510.7361293952387,-93.32334903693916,475.83703364138177,-95.09294693680955,0,108.96612022188653,9.579554947549234,34.07366591672517
